,Sector_1,Sector_2,Duration
937,79,116,0.7887511071744907
938,79,117,0.645615589016829
939,79,118,0.5658990256864481
940,79,119,0.7926483613817537
941,79,120,0.7536758193091231
942,79,121,0.7069087688219663
943,79,122,0.5637732506643046
944,79,123,0.45996457041629757
945,79,124,0.5464127546501328
946,79,136,0.6271922054915854
947,79,137,0.7682019486271036
948,80,81,0.8234720992028344
949,80,83,0.628963684676705
950,80,84,0.5201948627103632
951,80,85,0.38343666961913203
952,80,87,0.5354295837023915
953,80,167,0.7426926483613817
954,80,171,0.8783879539415411
955,80,113,0.778830823737821
956,80,114,0.6697077059344553
957,80,115,0.786979627989371
958,80,117,0.5786536758193092
959,80,118,0.6874224977856509
960,80,119,0.791939769707706
961,80,120,0.7189548272807794
962,80,121,0.6718334809565988
963,80,122,0.5286979627989371
964,80,123,0.4252435783879539
965,80,124,0.5113374667847653
966,80,125,0.6303808680248008
967,80,126,0.4663418954827281
968,80,127,0.5212577502214348
969,80,128,0.58325952170062
970,80,129,0.687068201948627
971,80,23,0.5046058458813109
972,80,25,0.6845881310894597
973,80,26,0.6527015057573073
974,80,27,0.6569530558015944
975,81,82,0.7543844109831709
976,81,83,0.7217891939769707
977,81,85,0.4762621789193976
978,81,171,0.7827280779450841
979,81,187,0.6994685562444641
980,81,190,0.733126660761736
981,81,106,0.6973427812223206
982,81,199,0.68281665190434
983,81,107,0.7352524357838794
984,81,200,0.6594331266607617
985,81,109,0.5343666961913197
986,81,204,0.7317094774136403
987,81,110,0.6952170062001771
988,81,207,0.7115146147032771
989,81,112,0.6874224977856509
990,81,113,0.7536758193091231
991,81,114,0.6236492471213463
992,81,115,0.7621789193976971
993,81,116,0.7558015943312666
994,81,117,0.553498671390611
995,81,118,0.5917626217891939
996,81,119,0.8847652790079716
997,81,120,0.8117803365810452
998,81,121,0.7650132860938883
999,81,122,0.6215234720992028
1000,81,123,0.5180690876882196
1001,81,124,0.604162976085031
1002,81,125,0.7232063773250664
1003,81,126,0.5591674047829938
1004,81,127,0.6140832595217006
1005,81,128,0.6760850310008857
1006,82,190,0.7862710363153232
1007,82,102,0.6140832595217006
1008,82,105,0.7157661647475642
1009,82,106,0.8620903454384411
1010,82,107,0.9
1011,82,200,0.5676705048715677
1012,82,202,0.729229406554473
1013,82,109,0.587511071744907
1014,82,204,0.6959255978742249
1015,82,110,0.750132860938884
1016,82,207,0.6757307351638617
1017,82,111,0.6608503100088574
1018,82,213,0.6813994685562444
1019,82,112,0.6516386182462356
1020,82,113,0.5807794508414525
1021,82,115,0.7426926483613817
1022,82,116,0.7547387068201948
1023,82,119,0.7115146147032771
1024,82,120,0.7200177147918512
1025,82,122,0.5297608503100087
1026,82,136,0.5889282550930026
1027,82,137,0.7295837023914968
1028,83,84,0.5694419840566873
1029,83,85,0.4323294951284322
1030,83,87,0.45004428697962795
1031,83,88,0.5425155004428698
1032,83,171,0.7933569530558016
1033,83,190,0.7434012400354295
1034,83,106,0.6519929140832594
1035,83,199,0.6388839681133747
1036,83,200,0.6155004428697963
1037,83,204,0.6877767936226749
1038,83,112,0.6438441098317095
1039,83,113,0.7643046944198405
1040,83,114,0.6339238263950399
1041,83,115,0.7724534986713906
1042,83,116,0.7108060230292294
1043,83,117,0.5641275465013286
1044,83,118,0.6023914968999113
1045,83,119,0.8408325952170062
1046,83,120,0.7678476527900797
1047,83,121,0.7210806023029229
1048,83,122,0.5779450841452612
1049,83,123,0.4741364038972542
1050,83,124,0.5602302922940655
1051,83,125,0.6792736935341009
1052,83,126,0.5152347209920284
1053,83,127,0.5701505757307351
1054,83,128,0.6321523472099203
1055,84,85,0.6534100974313551
1056,84,86,0.4468556244464127
1057,84,87,0.570859167404783
1058,84,88,0.5981399468556244
1059,84,89,0.7848538529672276
1060,84,90,0.6027457927369354
1061,84,91,0.4071744906997342
1062,84,171,0.6693534100974313
1063,84,199,0.6948627103631533
1064,84,121,0.5655447298494243
1065,84,122,0.6335695305580159
1066,84,123,0.7001771479185119
1067,84,124,0.7862710363153232
1068,84,125,0.7348981399468556
1069,84,126,0.7409211691762622
1070,84,127,0.7961913197519929
1071,84,128,0.6877767936226749
1072,84,129,0.5028343666961913
1073,84,130,0.7526129317980513
1074,84,131,0.7465899025686448
1075,84,132,0.4900797165633304
1076,84,221,0.4698848538529672
1077,85,88,0.8025686448184234
1078,85,89,0.7777679362267493
1079,85,90,0.8071744906997342
1080,85,91,0.400088573959256
1081,85,199,0.7182462356067316
1082,85,200,0.6945084145261293
1083,85,116,0.4805137289636846
1084,85,119,0.595659875996457
1085,85,120,0.5226749335695305
1086,85,121,0.5846767050487156
1087,85,122,0.6569530558015944
1088,85,123,0.6101860053144376
1089,85,124,0.6966341895482728
1090,85,125,0.6452612931798052
1091,85,126,0.6512843224092117
1092,85,127,0.7062001771479185
1093,85,128,0.5981399468556244
1094,85,130,0.745527015057573
1095,85,131,0.7395039858281665
1096,85,221,0.4627989371124889
1097,86,87,0.2764393268379096
1098,86,91,0.595659875996457
1099,86,153,0.4489813994685563
1100,86,168,0.6877767936226749
1101,86,171,0.4812223206377325
1102,86,126,0.39831709477413635
1103,86,127,0.4532329495128432
1104,86,129,0.4280779450841452
1105,86,130,0.5400354295837023
1106,86,16,0.41355181576616473
1107,86,17,0.6073516386182463
1108,86,18,0.5038972542072631
1109,86,36,0.40752878653675817
1110,86,37,0.4886625332152347
1111,138,135,0.6991142604074402
1112,87,91,0.5024800708591675
1113,87,167,0.6746678476527901
1114,87,168,0.5945969884853853
1115,87,171,0.7855624446412754
1116,87,118,0.5694419840566873
1117,87,121,0.4978742249778564
1118,87,123,0.26403897254207265
1119,87,124,0.35013286093888396
1120,87,126,0.3051372896368466
1121,87,127,0.36005314437555347
1122,87,128,0.4089459698848539
1123,87,129,0.6190434012400354
1124,87,130,0.4468556244464127
1125,87,17,0.5141718334809565
1126,87,18,0.41780336581045174
1127,87,36,0.32143489813994686
1128,87,37,0.4029229406554473
1129,139,140,0.5697962798937113
1130,139,141,0.8011514614703277
1131,139,142,0.8209920283436669
1132,139,145,0.7926483613817537
1133,139,14,0.7837909654561559
1134,139,42,0.48937112488928247
1135,139,43,0.7147032772364924
1136,139,44,0.5279893711248892
1137,139,47,0.7147032772364924
1138,140,142,0.6750221434898139
1139,140,143,0.4713020372010628
1140,140,145,0.6466784765279008
1141,140,147,0.5145261293179805
1142,140,41,0.4992914083259521
1143,140,42,0.3434012400354295
1144,140,43,0.5687333923826395
1145,140,44,0.3820194862710363
1146,140,45,0.38095659875996457
1147,140,46,0.5095659875996457
1148,140,47,0.5687333923826395
1149,140,48,0.3317094774136403
1150,88,89,0.6519929140832594
1151,88,90,0.6810451727192205
1152,88,91,0.43622674933569516
1153,88,199,0.8341009743135518
1154,88,200,0.8107174490699733
1155,88,120,0.5612931798051373
1156,88,121,0.7008857395925597
1157,88,122,0.7728077945084145
1158,88,123,0.48441098317094766
1159,88,124,0.570504871567759
1160,88,125,0.6590788308237377
1161,88,126,0.5255093002657218
1162,88,127,0.5804251550044287
1163,88,128,0.6119574844995571
1164,88,130,0.6197519929140832
1165,88,131,0.6137289636846767
1166,88,221,0.49893711248892825
1167,141,142,0.3841452612931797
1168,141,144,0.8567759078830823
1169,141,146,0.7961913197519929
1170,141,0,0.8209920283436669
1171,141,13,0.8100088573959257
1172,141,14,0.6339238263950399
1173,141,1,0.7062001771479185
1174,142,143,0.7157661647475642
1175,142,144,0.5269264836138174
1176,142,145,0.8907883082373782
1177,142,146,0.4663418954827281
1178,142,149,0.8564216120460584
1179,142,0,0.4907883082373782
1180,142,13,0.5407440212577501
1181,142,14,0.5697962798937113
1182,142,15,0.6884853852967228
1183,142,41,0.7434012400354295
1184,142,42,0.587511071744907
1185,142,43,0.8128432240921168
1186,142,44,0.6264836138175377
1187,142,46,0.7536758193091231
1188,142,47,0.8131975199291408
1189,142,48,0.5761736049601417
1190,89,90,0.6739592559787422
1191,89,91,0.5393268379096545
1192,89,199,0.8270150575730735
1193,89,122,0.7657218777679362
1194,89,123,0.47732506643046946
1195,89,124,0.5634189548272808
1196,89,125,0.6519929140832594
1197,89,127,0.5733392382639504
1198,89,128,0.6048715677590788
1199,89,130,0.6126660761736049
1200,89,131,0.662621789193977
1201,89,132,0.6225863596102745
1202,89,221,0.6020372010628875
1203,143,145,0.599911426040744
1204,143,147,0.5
1205,143,148,0.5460584588131089
1206,143,149,0.5655447298494243
1207,143,152,0.4482728077945084
1208,143,39,0.558104517271922
1209,143,40,0.5464127546501328
1210,143,41,0.6356953055801594
1211,143,42,0.7370239149689991
1212,143,43,0.5219663418954827
1213,143,44,0.7756421612046058
1214,143,45,0.6356953055801594
1215,143,46,0.6636846767050487
1216,143,47,0.5219663418954827
1217,143,48,0.48582816651904337
1218,144,145,0.6473870682019486
1219,144,146,0.8585473870682019
1220,144,150,0.8294951284322409
1221,144,151,0.7834366696191319
1222,144,154,0.7791851195748449
1223,144,0,0.8585473870682019
1224,144,13,0.5843224092116918
1225,144,14,0.6133746678476528
1226,144,15,0.44508414526129303
1227,144,1,0.7437555358724535
1228,144,19,0.6048715677590788
1229,145,147,0.787333923826395
1230,145,148,0.8652790079716564
1231,145,149,0.8847652790079716
1232,145,153,0.8450841452612932
1233,145,13,0.5237378210806023
1234,145,14,0.5527900797165632
1235,145,15,0.7168290522586359
1236,145,35,0.6838795394154118
1237,145,38,0.7639503985828167
1238,145,39,0.5669619131975199
1239,145,40,0.5556244464127547
1240,145,41,0.46067316209034537
1241,145,42,0.5620017714791851
1242,145,43,0.5092116917626217
1243,145,44,0.6006200177147918
1244,145,45,0.6534100974313551
1245,145,46,0.48830823737821083
1246,145,47,0.5092116917626217
1247,145,48,0.4950398582816652
1248,90,91,0.512046058458813
1249,90,199,0.7997342781222321
1250,90,121,0.66651904340124
1251,90,122,0.7384410983170947
1252,90,123,0.6215234720992028
1253,90,124,0.7076173604960141
1254,90,125,0.6565987599645704
1255,90,126,0.662621789193977
1256,90,127,0.7175376439326837
1257,90,128,0.6094774136403897
1258,90,130,0.8574844995571302
1259,90,131,0.8518157661647475
1260,90,132,0.5953055801594331
1261,90,221,0.574756421612046
1262,146,150,0.5340124003542958
1263,146,151,0.5885739592559788
1264,146,154,0.8397697077059345
1265,146,158,0.7997342781222321
1266,146,0,0.5464127546501328
1267,146,13,0.6449069973427812
1268,146,14,0.6736049601417182
1269,146,15,0.5053144375553587
1270,146,1,0.4316209034543844
1271,146,19,0.6654561558901683
1272,146,21,0.8022143489813994
1273,146,2,0.45146147032772366
1274,146,3,0.46350752878653667
1275,146,4,0.5311780336581045
1276,147,148,0.6466784765279008
1277,147,149,0.5219663418954827
1278,147,152,0.5492471213463241
1279,147,153,0.6264836138175377
1280,147,16,0.4603188662533215
1281,147,17,0.5255093002657218
1282,147,35,0.4656333038086802
1283,147,38,0.5453498671390611
1284,147,39,0.6987599645704162
1285,147,40,0.687068201948627
1286,147,41,0.5924712134632418
1287,147,42,0.6934455270150575
1288,147,43,0.4783879539415411
1289,147,44,0.7320637732506643
1290,147,45,0.7852081488042515
1291,147,46,0.6201062887511072
1292,147,47,0.47874224977856505
1293,147,48,0.6264836138175377
1294,91,168,0.41922054915854734
1295,91,128,0.5364924712134632
1296,91,129,0.3511957484499556
1297,91,130,0.7848538529672276
1298,91,131,0.778830823737821
1299,91,132,0.47661647475642155
1300,91,221,0.45642161204605847
1301,148,149,0.44437555358724534
1302,148,152,0.8217006200177148
1303,148,153,0.8989371124889283
1304,148,15,0.5095659875996457
1305,148,16,0.604162976085031
1306,148,17,0.7976085031000886
1307,148,18,0.6941541186891054
1308,148,34,0.5892825509300266
1309,148,35,0.6888396811337466
1310,148,37,0.6792736935341009
1311,148,38,0.6732506643046944
1312,148,39,0.620814880425155
1313,148,40,0.6094774136403897
1314,148,41,0.5145261293179805
1315,148,42,0.6155004428697963
1316,148,44,0.6544729849424269
1317,148,45,0.7072630646589902
1318,148,46,0.5421612046058458
1319,148,47,0.4007971656333037
1320,148,48,0.5488928255093002
1321,149,152,0.8018600531443756
1322,149,153,0.879096545615589
1323,149,15,0.6183348095659875
1324,149,16,0.7129317980513729
1325,149,17,0.7781222320637733
1326,149,18,0.6746678476527901
1327,149,35,0.7182462356067316
1328,149,37,0.6594331266607617
1329,149,38,0.7979627989371124
1330,149,39,0.6013286093888397
1331,149,40,0.5896368467670504
1332,149,41,0.4950398582816652
1333,149,42,0.5960141718334809
1334,149,43,0.4107174490699733
1335,149,44,0.6346324180690877
1336,149,45,0.6877767936226749
1337,149,46,0.5226749335695305
1338,149,47,0.4107174490699733
1339,149,48,0.5290522586359611
1340,150,151,0.8730735163861825
1341,150,154,0.7086802480070858
1342,150,155,0.8206377325066431
1343,150,156,0.616563330380868
1344,150,158,0.6686448184233835
1345,150,159,0.6172719220549158
1346,150,0,0.6002657218777679
1347,150,13,0.5063773250664304
1348,150,14,0.5350752878653675
1349,150,1,0.4854738706820194
1350,150,19,0.5343666961913197
1351,150,21,0.6711248892825509
1352,150,2,0.7359610274579274
1353,150,3,0.6743135518157661
1354,150,4,0.8156775907883083
1355,151,154,0.7547387068201948
1356,151,155,0.866696191319752
1357,151,156,0.662621789193977
1358,151,158,0.7150575730735164
1359,151,159,0.6636846767050487
1360,151,0,0.48086802480070856
1361,151,1,0.36607617360496014
1362,151,19,0.5804251550044287
1363,151,21,0.7171833480956599
1364,151,2,0.6169176262178919
1365,151,3,0.7203720106288751
1366,151,4,0.8617360496014171
1367,92,93,0.8397697077059345
1368,92,94,0.8255978742249779
1369,92,95,0.6775022143489813
1370,92,96,0.6693534100974313
1371,92,97,0.7568644818423383
1372,92,196,0.4404782993799823
1373,92,197,0.5028343666961913
1374,92,201,0.7175376439326837
1375,92,206,0.395837023914969
1376,92,208,0.554207263064659
1377,92,210,0.4022143489813994
1378,92,212,0.5340124003542958
1379,92,214,0.8057573073516386
1380,92,218,0.7710363153232949
1381,92,133,0.7930026572187776
1382,92,29,0.374933569530558
1383,92,49,0.7359610274579274
1384,152,153,0.5818423383525243
1385,152,168,0.4603188662533215
1386,152,16,0.4153232949512843
1387,152,17,0.48086802480070856
1388,152,18,0.37741364038972536
1389,152,35,0.4209920283436669
1390,152,37,0.3621789193976971
1391,152,38,0.5007085916740478
1392,152,39,0.6541186891054029
1393,152,40,0.6424269264836138
1394,152,41,0.5478299379982285
1395,152,42,0.6488042515500443
1396,152,44,0.6874224977856509
1397,152,45,0.7405668733392382
1398,152,46,0.5754650132860939
1399,152,48,0.5818423383525243
1400,153,168,0.7976085031000886
1401,153,15,0.5297608503100087
1402,153,16,0.6243578387953941
1403,153,17,0.8181576616474756
1404,153,18,0.7147032772364924
1405,153,35,0.7090345438441098
1406,153,36,0.6183348095659875
1407,153,37,0.6994685562444641
1408,153,38,0.6934455270150575
1409,153,39,0.5768821966341895
1410,153,40,0.5651904340124003
1411,153,41,0.47023914968999103
1412,153,42,0.5715677590788308
1413,153,44,0.6101860053144376
1414,153,45,0.6633303808680248
1415,153,46,0.49822852081488045
1416,153,48,0.5046058458813109
1417,154,155,0.6155004428697963
1418,154,156,0.7568644818423383
1419,154,158,0.879096545615589
1420,154,159,0.8277236492471214
1421,154,163,0.6806908768821966
1422,154,164,0.8255978742249779
1423,154,19,0.7448184233835252
1424,154,20,0.5648361381753765
1425,154,21,0.8815766164747564
1426,154,22,0.670770593445527
1427,154,23,0.7171833480956599
1428,154,24,0.7993799822852081
1429,154,33,0.7600531443755536
1430,154,34,0.6661647475642161
1431,154,2,0.5308237378210806
1432,154,3,0.5428697962798936
1433,154,4,0.6105403011514614
1434,93,94,0.6856510186005313
1435,93,95,0.7568644818423383
1436,93,96,0.7132860938883968
1437,93,97,0.6169176262178919
1438,93,98,0.3561558901682904
1439,93,197,0.4875996457041629
1440,93,201,0.5775907883082374
1441,93,206,0.3784765279007972
1442,93,208,0.6335695305580159
1443,93,210,0.3852081488042516
1444,93,212,0.6133746678476528
1445,93,214,0.8854738706820194
1446,93,218,0.8507528786536758
1447,93,219,0.6654561558901683
1448,93,133,0.6530558015943313
1449,93,29,0.3593445527015058
1450,93,49,0.8156775907883083
1451,93,50,0.7611160318866252
1452,93,51,0.7186005314437555
1453,155,156,0.7150575730735164
1454,155,157,0.7483613817537644
1455,155,158,0.6130203720106289
1456,155,159,0.5616474756421611
1457,155,160,0.7820194862710363
1458,155,164,0.5595217006200177
1459,155,165,0.8192205491585474
1460,155,166,0.80859167404783
1461,155,19,0.47874224977856505
1462,155,21,0.6155004428697963
1463,155,2,0.6126660761736049
1464,155,3,0.7161204605845881
1465,155,4,0.6470327723649247
1466,156,157,0.737378210806023
1467,156,158,0.6197519929140832
1468,156,159,0.5683790965456156
1469,156,160,0.770682019486271
1470,156,164,0.5662533215234721
1471,156,165,0.8255978742249779
1472,156,166,0.8149689991142604
1473,156,21,0.6218777679362267
1474,156,24,0.5400354295837023
1475,156,31,0.5007085916740478
1476,156,2,0.6013286093888397
1477,156,3,0.7047829937998228
1478,156,4,0.6356953055801594
1479,94,95,0.6449069973427812
1480,94,96,0.7628875110717449
1481,94,97,0.8503985828166519
1482,94,98,0.46669619131975193
1483,94,193,0.5407440212577501
1484,94,196,0.5336581045172719
1485,94,197,0.5963684676705049
1486,94,201,0.8110717449069973
1487,94,206,0.48937112488928247
1488,94,208,0.5474756421612046
1489,94,210,0.495748449955713
1490,94,212,0.5272807794508414
1491,94,214,0.4238263950398582
1492,94,218,0.7387953941541187
1493,94,133,0.8865367581930912
1494,94,29,0.4684676705048716
1495,94,49,0.703720106288751
1496,94,50,0.6491585473870681
1497,157,159,0.6296722763507528
1498,157,160,0.6346324180690877
1499,157,161,0.795837023914969
1500,157,162,0.8270150575730735
1501,157,165,0.8872453498671391
1502,157,166,0.8766164747564216
1503,157,170,0.8046944198405669
1504,157,174,0.37953941541186886
1505,157,2,0.5467670504871568
1506,157,3,0.5690876882196634
1507,157,4,0.6264836138175377
1508,158,159,0.8677590788308237
1509,158,163,0.720726306465899
1510,158,164,0.8656333038086803
1511,158,167,0.3862710363153232
1512,158,172,0.6147918511957484
1513,158,19,0.570859167404783
1514,158,20,0.6048715677590788
1515,158,21,0.7076173604960141
1516,158,22,0.7108060230292294
1517,158,23,0.7572187776793622
1518,158,24,0.8394154118689106
1519,158,25,0.5658990256864481
1520,158,26,0.6711248892825509
1521,158,31,0.8000885739592559
1522,158,33,0.7997342781222321
1523,158,34,0.7062001771479185
1524,158,3,0.582905225863596
1525,158,4,0.6505757307351638
1526,159,163,0.558104517271922
1527,159,164,0.7030115146147032
1528,159,165,0.7547387068201948
1529,159,172,0.4525243578387954
1530,159,176,0.5067316209034542
1531,159,19,0.6222320637732507
1532,159,20,0.44224977856510184
1533,159,21,0.7589902568644818
1534,159,22,0.5481842338352524
1535,159,23,0.5945969884853853
1536,159,24,0.6767936226749335
1537,159,26,0.5085031000885739
1538,159,31,0.637466784765279
1539,159,33,0.637466784765279
1540,159,2,0.6222320637732507
1541,159,3,0.6339238263950399
1542,159,4,0.7019486271036315
1543,160,161,0.7657218777679362
1544,160,162,0.7968999114260407
1545,160,165,0.8571302037201063
1546,160,166,0.8465013286093888
1547,160,170,0.7745792736935341
1548,160,2,0.5719220549158547
1549,160,3,0.6757307351638617
1550,161,162,0.5088573959255979
1551,161,165,0.3582816651904339
1552,161,166,0.3476527900797165
1553,161,170,0.48653675819309117
1554,161,174,0.2728963684676705
1555,95,96,0.8585473870682019
1556,95,97,0.7618246235606732
1557,95,98,0.37812223206377327
1558,95,99,0.6466784765279008
1559,95,100,0.6108945969884854
1560,95,201,0.7224977856510185
1561,95,206,0.4007971656333037
1562,95,208,0.6172719220549158
1563,95,210,0.40752878653675817
1564,95,212,0.5974313551815766
1565,95,214,0.4939769707705933
1566,95,216,0.5921169176262179
1567,95,218,0.8344552701505757
1568,95,219,0.6491585473870681
1569,95,133,0.7983170947741364
1570,95,49,0.7993799822852081
1571,95,50,0.7448184233835252
1572,95,51,0.7023029229406554
1573,162,165,0.7550930026572188
1574,162,166,0.7444641275465014
1575,162,170,0.6725420726306466
1576,162,174,0.24738706820194867
1577,162,175,0.5846767050487156
1578,163,164,0.8457927369353411
1579,163,167,0.366430469441984
1580,163,172,0.5953055801594331
1581,163,176,0.6495128432240921
1582,163,19,0.5510186005314437
1583,163,20,0.5850310008857396
1584,163,21,0.6877767936226749
1585,163,22,0.6909654561558901
1586,163,23,0.737378210806023
1587,163,24,0.8195748449955713
1588,163,25,0.5460584588131089
1589,163,26,0.6512843224092117
1590,163,27,0.5184233835252435
1591,163,28,0.579007971656333
1592,163,31,0.7802480070859167
1593,163,32,0.5662533215234721
1594,163,33,0.7802480070859167
1595,163,34,0.6863596102745793
1596,163,36,0.44437555358724534
1597,163,4,0.6307351638618246
1598,164,167,0.4397697077059344
1599,164,172,0.6682905225863596
1600,164,173,0.7731620903454384
1601,164,176,0.7228520814880425
1602,164,178,0.7462356067316209
1603,164,179,0.7100974313551816
1604,164,19,0.4064658990256864
1605,164,20,0.65837023914969
1606,164,21,0.5432240921169176
1607,164,22,0.7643046944198405
1608,164,23,0.8107174490699733
1609,164,24,0.8929140832595217
1610,164,25,0.6193976970770594
1611,164,26,0.724623560673162
1612,164,27,0.5917626217891939
1613,164,28,0.6523472099202834
1614,164,31,0.8535872453498672
1615,164,32,0.6395925597874225
1616,164,33,0.8535872453498672
1617,164,4,0.4861824623560673
1618,165,166,0.7108060230292294
1619,165,170,0.6392382639503986
1620,165,173,0.5134632418069087
1621,165,174,0.4114260407440212
1622,165,182,0.46067316209034537
1623,165,31,0.5942426926483613
1624,165,3,0.6009743135518157
1625,165,4,0.65837023914969
1626,166,170,0.8472099202834367
1627,166,174,0.2845881310894597
1628,167,171,0.45925597874224966
1629,167,172,0.5712134632418069
1630,167,117,0.44933569530558015
1631,167,126,0.2558901682905226
1632,167,129,0.40611160318866246
1633,167,16,0.7108060230292294
1634,167,17,0.5655447298494243
1635,167,18,0.662621789193977
1636,167,20,0.6750221434898139
1637,167,21,0.5598759964570416
1638,167,22,0.7809565987599645
1639,167,23,0.6091231178033658
1640,167,24,0.6916740478299379
1641,167,25,0.6573073516386182
1642,167,26,0.6254207263064658
1643,167,27,0.6296722763507528
1644,167,33,0.6519929140832594
1645,167,34,0.808237378210806
1646,167,35,0.7161204605845881
1647,167,36,0.5658990256864481
1648,167,37,0.6473870682019486
1649,167,38,0.6098317094774136
1650,96,97,0.8224092116917626
1651,96,98,0.4390611160318866
1652,96,197,0.5687333923826395
1653,96,201,0.7834366696191319
1654,96,206,0.4613817537643933
1655,96,208,0.5194862710363153
1656,96,210,0.46811337466784764
1657,96,212,0.49964570416297605
1658,96,214,0.39619131975199295
1659,96,218,0.7111603188662533
1660,96,133,0.8589016829052258
1661,96,29,0.4404782993799823
1662,96,49,0.6760850310008857
1663,96,50,0.6215234720992028
1664,96,51,0.6179805137289637
1665,168,129,0.579362267493357
1666,168,130,0.7713906111603188
1667,168,132,0.8613817537643933
1668,168,17,0.758281665190434
1669,168,18,0.6551815766164747
1670,169,170,0.4879539415411869
1671,169,10,0.6902568644818423
1672,169,175,0.400088573959256
1673,169,183,0.6906111603188663
1674,169,184,0.18467670504871558
1675,169,185,0.5786536758193092
1676,169,188,0.5400354295837023
1677,169,189,0.49468556244464124
1678,169,11,0.7926483613817537
1679,169,12,0.6505757307351638
1680,170,10,0.6279007971656333
1681,170,174,0.21231178033658105
1682,170,175,0.5095659875996457
1683,170,184,0.12232063773250645
1684,170,11,0.7302922940655447
1685,171,114,0.6849424269264835
1686,171,117,0.5379096545615589
1687,171,118,0.7026572187776794
1688,171,121,0.6310894596988486
1689,171,123,0.3844995571302037
1690,171,124,0.4705934455270151
1691,171,126,0.42559787422497775
1692,171,127,0.4805137289636846
1693,171,128,0.5425155004428698
1694,171,129,0.7278122232063773
1695,171,23,0.5453498671390611
1696,171,25,0.7253321523472098
1697,171,26,0.6934455270150575
1698,171,27,0.6976970770593445
1699,171,34,0.6721877767936226
1700,171,36,0.4302037201062887
1701,171,37,0.5113374667847653
1702,97,98,0.3519043401240035
1703,97,99,0.6587245349867139
1704,97,197,0.4812223206377325
1705,97,201,0.6959255978742249
1706,97,206,0.37457927369353416
1707,97,208,0.5906997342781222
1708,97,209,0.45004428697962795
1709,97,210,0.38095659875996457
1710,97,212,0.570504871567759
1711,97,214,0.4670504871567759
1712,97,218,0.8075287865367582
1713,97,133,0.7713906111603188
1714,97,49,0.7728077945084145
1715,97,50,0.7178919397697077
1716,97,51,0.7143489813994686
1717,172,173,0.7465899025686448
1718,172,176,0.6962798937112489
1719,172,177,0.6395925597874225
1720,172,178,0.7200177147918512
1721,172,179,0.6838795394154118
1722,172,117,0.49681133746678474
1723,172,21,0.5251550044286979
1724,172,22,0.7462356067316209
1725,172,23,0.7926483613817537
1726,172,24,0.6569530558015944
1727,172,25,0.6013286093888397
1728,172,26,0.7065544729849423
1729,172,27,0.5736935341009743
1730,172,28,0.6261293179805136
1731,172,31,0.8273693534100974
1732,172,32,0.6133746678476528
1733,172,33,0.8355181576616475
1734,173,174,0.8170947741364039
1735,173,176,0.7767050487156776
1736,173,177,0.7200177147918512
1737,173,178,0.8004428697962799
1738,173,179,0.8564216120460584
1739,173,180,0.6403011514614703
1740,173,181,0.8592559787422498
1741,173,182,0.866341895482728
1742,173,186,0.6530558015943313
1743,173,103,0.6364038972542072
1744,173,104,0.5963684676705049
1745,173,108,0.6647475642161205
1746,173,24,0.4875996457041629
1747,173,27,0.3951284322409212
1748,173,28,0.7062001771479185
1749,173,31,0.6303808680248008
1750,173,32,0.6937998228520814
1751,10,175,0.628963684676705
1752,10,183,0.570504871567759
1753,10,184,0.41355181576616473
1754,10,185,0.6750221434898139
1755,10,188,0.7692648361381753
1756,10,189,0.7235606731620903
1757,10,191,0.7490699734278121
1758,10,192,0.6601417183348095
1759,10,193,0.6920283436669619
1760,10,194,0.5106288751107174
1761,10,195,0.6984056687333924
1762,10,11,0.5800708591674048
1763,10,12,0.5775907883082374
1764,10,30,0.712577502214349
1765,98,99,0.8259521700620018
1766,98,100,0.7901682905225864
1767,98,101,0.5028343666961913
1768,98,102,0.5230292294065544
1769,98,201,0.5070859167404783
1770,98,203,0.4217006200177148
1771,98,206,0.541806908768822
1772,98,209,0.6172719220549158
1773,98,210,0.5485385296722763
1774,98,214,0.23888396811337465
1775,98,216,0.7713906111603188
1776,98,217,0.5343666961913197
1777,98,133,0.533303808680248
1778,98,137,0.4840566873339238
1779,98,49,0.5343666961913197
1780,98,50,0.65837023914969
1781,98,51,0.6158547387068202
1782,174,176,0.41922054915854734
1783,174,177,0.36253321523472093
1784,174,178,0.44295837023914963
1785,174,179,0.4064658990256864
1786,174,180,0.283170947741364
1787,174,181,0.40965456155890156
1788,174,182,0.4167404782993799
1789,174,184,0.2778565101860053
1790,174,186,0.29557130203720106
1791,174,31,0.5503100088573959
1792,175,183,0.8603188662533215
1793,175,184,0.3547387068201948
1794,175,185,0.7044286979627989
1795,175,188,0.7100974313551816
1796,175,189,0.6647475642161205
1797,175,191,0.6902568644818423
1798,175,11,0.5212577502214348
1799,175,12,0.7763507528786536
1800,176,177,0.5853852967227634
1801,176,178,0.6654561558901683
1802,176,179,0.629317980513729
1803,176,180,0.5864481842338353
1804,176,181,0.6321523472099203
1805,176,182,0.6395925597874225
1806,176,186,0.6764393268379096
1807,176,187,0.5722763507528786
1808,176,104,0.6197519929140832
1809,176,108,0.6881310894596988
1810,176,117,0.6002657218777679
1811,176,23,0.7380868024800709
1812,176,24,0.6023914968999113
1813,176,25,0.5471213463241806
1814,176,26,0.6519929140832594
1815,176,27,0.5194862710363153
1816,176,28,0.8486271036315323
1817,176,31,0.7728077945084145
1818,176,32,0.8362267493356953
1819,176,33,0.7809565987599645
